ImageId,EncodedPixels
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,17328 9 17833 20 18341 31 18852 33 19362 36 19874 37 20385 39 20896 40 21406 43 21918 43 22429 44 22941 44 23453 44 23965 44 24477 44 24989 44 25501 44 26013 44 26525 44 27037 44 27550 43 28062 43 28575 42 29088 41 29600 41 30113 39 30625 38 31138 36 31651 34 32163 34 32676 32 33188 31 33701 29 34213 29 34725 28 35237 28 35750 26 36262 25 36775 23 37288 21 37800 21 38314 18 38829 10
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,133557 11 134067 15 134578 17 135090 18 135601 20 136112 23 136622 26 137134 27 137645 28 138157 28 138669 28 139181 28 139693 28 140205 28 140717 28 141229 28 141741 29 142253 29 142765 28 143277 28 143790 27 144302 27 144814 27 145327 25 145841 22 146354 17 146868 13 147380 12 147893 9 148407 4
648c8ffa496e1716017906d0bf135debfc93386ae86aa3d4adbda9a505985fd9,18771 2 19024 6 19279 7 19533 9 19788 10 20044 10 20299 10 20555 10 20811 9 21069 6
648c8ffa496e1716017906d0bf135debfc93386ae86aa3d4adbda9a505985fd9,14683 4 14938 7 15193 8 15449 10 15705 10 15961 10 16217 10 16473 11 16729 12 16985 12 17241 12 17498 11 17754 11 18011 10 18267 10 18523 10 18779 10 19035 10 19291 10 19547 10 19803 10 20061 6 20318 3
648c8ffa496e1716017906d0bf135debfc93386ae86aa3d4adbda9a505985fd9,2497 4 2750 9 3005 11 3261 12 3517 12 3773 12 4029 12 4285 12 4541 12 4797 12 5053 12 5309 11 5565 10 5821 10 6078 8
648c8ffa496e1716017906d0bf135debfc93386ae86aa3d4adbda9a505985fd9,12006 7 12261 9 12517 10 12772 11 13027 12 13283 13 13539 14 13796 12 14053 11 14309 10 14570 4
648c8ffa496e1716017906d0bf135debfc93386ae86aa3d4adbda9a505985fd9,39423 2 39677 4 39933 4 40189 4 40445 4 40701 4 40958 3
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,42000 1 42252 13 42506 18 42760 21 43015 23 43270 25 43525 26 43781 26 44037 27 44293 27 44548 29 44804 29 45060 29 45315 31 45571 31 45827 31 46083 32 46339 32 46595 32 46852 31 47108 32 47364 33 47621 32 47669 6 47877 33 47923 10 48133 34 48177 14 48390 33 48432 17 48646 34 48687 19 48903 33 48942 21 49160 32 49197 22 49423 26 49453 22 49679 26 49708 24 49936 25 49964 24 50193 24 50219 25 50449 24 50475 25 50706 23 50731 25 50962 23 50987 25 51219 49 51475 49 51720 6 51731 49 51974 9 51987 49 52229 11 52243 20 52266 26 52484 13 52499 2 52502 16 52522 27 52739 16 52758 15 52779 28 52994 17 53015 2 53035 29 53250 17 53292 29 53506 17 53549 28 53762 18 53806 28 54018 18 54071 20 54274 18 54328 19 54530 19 54584 20 54786 18 54840 21 55042 18 55096 21 55298 18 55352 22 55553 18 55608 22 55809 17 55864 22 56065 16 56120 22 56321 16 56375 23 56577 16 56603 6 56631 24 56833 16 56856 10 56887 24 57089 16 57110 27 57143 24 57345 16 57365 30 57400 24 57601 16 57620 32 57656 25 57857 16 57875 34 57913 28 58113 53 58169 30 58369 54 58426 30 58625 54 58683 30 58881 54 58939 31 59137 55 59195 31 59393 55 59452 31 59649 56 59708 31 59905 56 59965 30 60161 56 60222 30 60417 56 60479 29 60674 56 60735 28 60930 56 60991 28 61188 5 61196 46 61248 27 61453 22 61477 21 61505 26 61709 22 61734 20 61762 24 61965 22 61990 20 62018 23 62220 23 62246 20 62275 21 62475 24 62502 19 62531 12 62546 5 62730 24 62758 19 62788 10 62985 12 62999 10 63014 20 63046 6 63240 13 63269 21 63495 15 63525 21 63750 17 63781 21 64005 19 64037 22 64261 19 64292 23 64516 21 64548 23 64771 22 64803 25 65027 22 65060 23 65285 18 65317 21
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,20242 9 20496 13 20751 17 21006 19 21261 21 21517 22 21773 23 22028 25 22285 24 22541 24 22798 23 23054 23 23309 25 23563 27 23819 27 24075 27 24331 27 24587 27 24844 26 25100 26 25356 26 25613 25 25870 25 26126 26 26383 26 26639 11 26651 14 26896 26 27153 26 27410 26 27666 26 27922 27 28178 27 28434 27 28690 28 28946 28 29202 28 29458 28 29715 27 29971 27 30227 27 30483 26 30740 25 30996 24 31252 24 31509 22 31765 21 32022 19 32279 17 32539 10
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,41514 8 41768 12 42023 14 42278 16 42532 19 42787 20 43042 22 43297 23 43553 23 43810 22 44067 21 44323 21 44579 21 44836 19 45093 18 45349 17 45607 14 45864 10
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,42320 1 42575 3 42830 4 43086 4 43342 4 43599 2
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,64596 8 64851 10 65106 11 65363 10
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,41559 9 41814 11 42070 13 42326 14 42582 15 42838 15 43095 15 43351 16 43607 17 43863 18 44119 18 44375 18 44631 19 44887 19 45143 20 45399 20 45655 22 45911 23 46166 25 46422 27 46678 30 46934 31 47190 31 47446 17 47465 12 47702 17 47721 13 47959 16 47977 13 48215 16 48232 14 48471 31 48727 31 48983 31 49239 31 49495 31 49751 31 50007 30 50264 29 50520 28 50776 28 51033 27 51290 26 51546 25 51804 23 52062 20 52318 18 52574 14 52831 12 53087 10 53344 6
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,22112 10 22367 13 22620 17 22874 20 23129 23 23385 23 23641 24 23896 25 24152 26 24407 28 24663 28 24919 28 25175 28 25431 29 25687 29 25943 29 26199 29 26455 29 26711 28 26967 28 27224 27 27480 26 27737 25 27994 23 28250 23 28507 20 28765 16 29022 12 29279 9 29537 6
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,55913 6 56165 12 56419 15 56675 17 56930 19 57185 21 57440 22 57696 23 57952 24 58207 25 58463 26 58719 26 58975 26 59231 26 59487 26 59743 26 60000 25 60256 25 60512 25 60769 24 61025 23 61282 22 61539 20 61797 16 62054 14 62314 7
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,32876 7 33130 13 33385 16 33640 18 33895 19 34150 21 34406 22 34661 23 34918 23 35174 23 35429 24 35684 26 35940 26 36196 26 36453 25 36709 25 36965 25 37222 24 37478 24 37734 23 37990 23 38246 23 38503 21 38759 20 39017 15 39275 9
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,57749 3 58001 9 58255 12 58510 14 58766 15 59020 18 59275 20 59531 20 59787 20 60042 21 60298 21 60554 21 60810 21 61066 21 61323 20 61575 2 61580 19 61829 5 61837 18 62084 8 62094 16 62339 10 62350 16 62593 13 62607 14 62848 15 62864 11 63103 17 63359 18 63615 19 63871 20 64127 20 64382 21 64638 21 64894 21 65150 21 65407 18
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,19855 2 20107 10 20361 14 20615 18 20870 20 21126 21 21381 23 21636 25 21892 25 22147 27 22403 28 22659 28 22915 28 23171 29 23426 30 23682 30 23938 30 24194 30 24450 30 24706 29 24962 29 25217 30 25474 29 25730 28 25986 27 26242 26 26499 23 26755 22 27012 18 27269 16 27526 9
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,23482 6 23736 14 23991 16 24246 17 24501 19 24757 20 25012 21 25267 23 25522 24 25777 25 26033 25 26289 25 26545 25 26801 25 27058 24 27314 25 27570 25 27826 25 28083 25 28340 33 28597 34 28854 34 29111 34 29368 33 29627 2 29631 2 29634 24 29890 24 30146 25 30401 26 30657 27 30913 27 31170 26 31426 26 31682 26 31938 26 32195 25 32451 24 32707 24 32964 22 33221 20 33477 18 33734 16 33991 12 34247 9 34504 5 34760 5 35014 7 35269 9 35525 12 35780 14 36035 17 36290 18 36325 2 36545 20 36580 3 36801 20 36835 4 37057 21 37088 7 37313 22 37340 12 37569 24 37594 15 37775 18 37825 40 38028 25 38081 42 38282 29 38337 42 38536 33 38575 9 38594 41 38791 53 38850 42 39046 55 39106 42 39302 56 39363 42 39557 58 39619 42 39813 58 39875 19 39896 21 40069 58 40131 19 40153 21 40325 59 40388 18 40409 21 40582 59 40644 17 40665 21 40838 59 40901 16 40921 20 41094 59 41159 10 41177 20 41351 58 41434 20 41607 58 41690 20 41863 58 41946 21 42119 58 42200 3 42206 17 42375 58 42456 3 42464 17 42631 58 42712 2 42727 12 42888 57 42967 3 42983 13 43005 3 43145 57 43218 10 43239 13 43259 6 43401 86 43494 15 43512 9 43658 86 43748 29 43914 29 43945 55 44004 29 44170 3 44174 19 44202 54 44259 30 44426 1 44432 13 44460 52 44515 30 44682 2 44728 40 44772 29 44937 4 44986 23 45011 13 45028 29 45192 5 45242 24 45267 2 45273 7 45283 30 45446 9 45499 25 45529 8 45539 19 45562 7 45701 12 45755 25 45784 30 45819 6 45955 18 46011 24 46040 29 46077 3 46211 22 46267 24 46297 27 46466 26 46524 23 46553 19 46722 29 46780 13 46794 31 46978 30 47037 11 47051 27 47233 32 47293 10 47307 5 47314 19 47489 32 47550 9 47563 5 47571 17 47745 33 47806 11 47818 6 47830 14 48001 33 48062 11 48075 5 48087 13 48257 34 48313 2 48319 8 48331 5 48343 11 48513 34 48566 6 48575 8 48587 5 48599 7 48769 35 48820 9 48831 6 48843 5 48855 4 49025 36 49075 11 49089 2 49098 6 49111 4 49281 36 49330 13 49353 7 49367 4 49537 36 49586 14 49608 8 49623 3 49793 37 49842 15 49863 10 49878 5 50050 36 50097 16 50119 11 50132 7 50306 36 50354 16 50378 18 50563 35 50608 19 50634 19 50820 34 50864 19 50888 21 51077 34 51119 21 51143 8 51153 13 51335 32 51375 27 51411 11 51593 30 51631 26 51669 8 51851 28 51887 25 51929 1 52109 26 52144 23 52367 24 52400 24 52624 23 52657 22 52883 19 52914 21 53142 15 53171 20 53400 11 53427 20 53659 5 53684 19 53941 18 54198 17 54455 16 54711 16 54968 12 55225 10 55481 8 55737 7 55994 6 56250 7 56506 9 56762 10 57018 11 57274 11 57531 11 57787 12 58043 13 58299 22 58556 31 58813 31 59070 25 59327 23 59584 21 59842 18 60100 15 60357 14 60615 11 60872 9 61131 1 61136 11 61391 16 61643 22 61898 24 62154 25 62409 27 62665 27 62921 27 63177 28 63433 28 63689 28 63945 28 64202 27 64459 26 64715 8 64725 16 64972 7 64983 13 65229 5 65241 10
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,30114 7 30368 11 30623 13 30878 15 31133 17 31388 20 31644 20 31899 22 32155 23 32411 24 32667 24 32923 25 33179 25 33434 27 33691 27 33947 28 34203 28 34459 28 34716 26 34973 24 35230 21 35486 20 35742 19 35999 17 36256 14
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,53925 3 54180 8 54435 12 54691 15 54946 17 55202 17 55458 17 55714 18 55970 18 56226 18 56482 18 56738 18 56994 18 57250 18 57507 17 57763 17 58020 16 58277 15 58533 15 58790 15 59046 15 59302 16 59558 16 59814 17 60070 17 60325 18 60581 19 60837 19 61093 19 61349 19 61606 18 61862 18 62119 17 62375 16 62633 14 62891 11 63149 4
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,63673 5 63928 9 64183 12 64438 13 64693 16 64949 17 65204 18 65461 16
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,1004 8 1259 21 1514 22 1768 25 2023 26 2278 27 2533 28 2781 36 3033 40 3272 11 3287 42 3526 59 3781 60 4036 61 4292 61 4547 62 4803 62 5059 62 5315 62 5571 62 5827 62 6083 62 6338 63 6593 64 6848 65 7104 64 7360 64 7617 49 7669 10 7873 41 8130 39 8386 35 8643 31 8900 22 9157 20 9413 19 9670 18 9928 13 10186 1 10191 4
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,16075 6 16328 12 16583 15 16837 18 17092 20 17347 22 17603 23 17858 24 18114 25 18370 25 18625 26 18881 26 19136 27 19392 28 19648 27 19905 26 20161 26 20417 25 20674 23 20930 22 21186 22 21443 21 21700 19 21958 17 22215 15 22473 9
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,21731 7 21986 9 22241 12 22497 12 22752 13 23008 13 23264 13 23520 13 23777 12 24033 12 24289 11 24546 9 24803 7 25061 4
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,56553 2 56808 3 57064 2 57319 3 57575 3 57829 4 58083 5 58338 6 58594 5 58849 5
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,50152 1 50408 1 50411 1 50418 6 50663 6 50673 8 50918 20 51174 21 51430 22 51685 15 51705 5 51940 5 51947 7 51963 4 52197 4 52203 6 52219 4 52454 3 52458 6 52476 3 52711 8 52732 4 52967 2 52971 3 52989 3 53224 1 53227 2 53246 2 53482 3 53738 3 53995 2 54251 2 54506 3 54761 4 55018 3 55274 4 55529 5 55785 6 56045 2 56301 3 56557 3 56813 3 57069 4 57326 3 57582 4 57838 5 58094 7 58351 8 58607 16 58864 15 59120 14 59377 14 59633 15 59889 15 60144 17 60400 17 60656 17 60911 18 61167 18 61422 19 61678 19 61934 19 62190 19 62446 19 62702 19 62958 18 63214 18 63471 12 63485 3 63727 12 63984 11 64240 11 64497 10 64753 10 65010 9 65267 7
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,10992 5 11245 11 11499 15 11754 17 12009 22 12265 23 12520 24 12775 26 13031 26 13286 27 13542 27 13798 27 14054 27 14310 27 14566 27 14822 27 15078 27 15335 26 15591 26 15847 26 16103 26 16359 26 16615 26 16871 26 17128 25 17384 25 17641 24 17898 23 18154 23 18411 22 18669 20 18927 18 19183 18 19440 17 19697 16 19955 13 20216 8 20477 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,33776 3 33783 8 34033 15 34288 17 34543 6 34550 11 34797 8 34807 10 35051 22 35307 22 35562 23 35818 23 36074 23 36330 23 36587 22 36843 22 37099 22 37356 21 37613 20 37869 20 38126 19 38383 3 38390 11 38648 8 38906 6
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,65021 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,72282 2 72541 4 72801 4 73061 4 73321 5 73581 5 73841 5 74101 5 74361 4 74622 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,1303 2 1562 5 1822 5 2082 5 2342 5 2602 5 2862 4 3122 3 3382 2 3642 1 3902 2 4162 2 4422 3 4682 3 4942 2 5203 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,25485 6 25745 7 26003 10 26262 12 26522 12 26782 12 27042 12 27303 10 27563 8 27824 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,41862 2 42122 2 42382 2 42642 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,67615 12 67873 16 68131 18 68383 26 68642 27 68902 27 69162 27 69422 26 69683 24 69943 24 70204 21 70468 15 70733 9 70997 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,48893 3 49147 10 49405 13 49665 13 49925 13 50185 12 50445 11 50705 10 50966 7 51227 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,81656 6 81914 13 82173 16 82433 18 82692 20 82952 20 83212 20 83472 20 83732 20 83992 19 84252 19 84511 18 84770 19 85029 20 85288 22 85547 23 85807 24 86067 25 86327 25 86587 26 86847 26 87107 26 87368 25 87628 24 87889 23 88150 21 88411 20 88674 15
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,59293 3 59551 7 59810 10 60069 12 60329 13 60588 15 60848 15 61108 15 61368 16 61390 5 61629 16 61649 6 61889 17 61907 9 62149 28 62409 28 62670 27 62930 27 63191 26 63452 24 63713 23 63974 21 64234 18 64496 15
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,33834 8 34093 10 34352 11 34610 14 34870 14 35130 14 35390 13 35650 13 35909 13 36169 13 36428 13 36686 15 36945 16 37204 17 37463 18 37722 19 37982 19 38241 19 38501 19 38760 18 39019 18 39279 18 39539 17 39799 16 40059 15 40320 12 40580 11 40840 7 41100 6 41359 7 41617 10 41876 11 42135 12 42395 13 42654 15 42914 15 43174 16 43433 17 43693 18 43953 18 44214 17 44474 17 44734 17 44995 16 45255 15 45515 14 45776 12 46037 9 46298 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,49950 7 50207 11 50466 13 50724 16 50983 17 51242 18 51501 19 51761 19 52020 20 52280 20 52539 20 52799 19 53059 18 53319 18 53579 16 53839 15 54100 13 54361 9 54622 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,2382 5 2640 9 2898 13 3157 15 3416 16 3674 19 3934 20 4193 23 4453 24 4713 25 4973 25 5232 27 5493 26 5753 26 6013 26 6274 4 6287 12 6548 10 6808 9
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,19560 1 19800 25 20060 26 20319 27 20578 28 20837 29 21096 30 21356 10 21367 19 21616 29 21876 28 22136 27 22398 14 22661 9 22922 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,57758 7 58017 10 58277 11 58536 13 58796 14 59056 14 59316 14 59577 13 59838 11 60099 9 60361 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,11999 11 12258 14 12518 15 12777 17 13037 18 13297 18 13557 19 13817 19 14077 19 14337 19 14598 17 14859 14 15120 11
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,41640 7 41900 8 42160 9 42419 10 42679 11 42940 10 43200 9 43460 9
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,15398 4 15653 10 15912 12 16167 17 16425 19 16684 21 16944 21 17204 21 17464 21 17724 21 17984 21 18251 13 18513 9 18775 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,49972 8 50230 13 50489 15 50748 18 51008 19 51268 19 51527 21 51787 21 52048 20 52308 20 52568 19 52830 16 53092 12 53354 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,29693 9 29952 11 30211 13 30471 14 30730 15 30990 15 31250 16 31510 16 31770 16 32030 16 32290 17 32551 16 32811 17 33071 17 33331 17 33592 15 33853 13 34114 11 34375 8
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,68968 6 69224 12 69483 13 69741 16 70000 18 70259 18 70519 18 70779 18 71039 16 71300 10 71560 9
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,60384 5 60642 9 60901 11 61161 11 61420 12 61680 11 61940 11 62200 10 62461 8
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,28155 6 28413 15 28673 16 28933 19 29193 21 29453 22 29714 21 29974 21 30236 16 30499 10
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,42465 12 42725 13 42984 14 43244 15 43504 15 43764 15 44023 16 44283 15 44543 14 44802 15 44828 5 45063 10 45074 20 45323 9 45336 19 45583 9 45596 20 45845 3 45855 21 46114 22 46375 21 46635 21 46896 20 47159 8 47168 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,22984 4 23241 9 23500 11 23760 11 24019 13 24278 14 24537 15 24787 25 25047 25 25306 26 25566 26 25826 25 26087 24 26347 23 26608 21 26880 9 27140 8 27400 9 27659 10 27919 10 28179 11 28439 11 28699 11 28959 11 29220 10 29480 10 29741 9 30001 8 30263 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,55218 7 55476 11 55729 20 55987 23 56247 23 56506 25 56766 26 57026 27 57286 27 57546 28 57807 27 58069 13 58086 8 58330 11 58346 9 58607 8 58867 9 59127 9 59387 9 59647 9 59907 9 60167 8 60428 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,50013 8 50272 10 50531 11 50790 12 51049 13 51308 13 51568 13 51828 12 52088 11 52348 9 52608 8 52868 6 53129 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,66142 4 66398 10 66654 15 66913 16 67172 17 67432 17 67692 17 67951 18 68212 16 68472 16 68732 15 68993 14 69254 12 69515 11 69780 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,109 5 355 7 366 9 617 5 624 12 878 18 1140 16 1404 12 1665 11 1925 11 2186 9 2446 8 2707 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,6668 3 6927 6 7184 10 7443 12 7702 13 7960 15 8219 16 8471 2 8478 17 8728 27 8987 27 9246 26 9505 26 9765 24 10024 17 10283 17 10543 18 10803 18 11063 18 11322 21 11582 23 11842 24 12102 25 12362 25 12588 2 12623 24 12844 8 12883 5 12897 10 13103 9 13143 5 13158 8 13361 12 13401 8 13620 15 13642 2 13660 10 13880 25 13919 11 14139 51 14399 51 14658 52 14918 52 15177 52 15438 24 15465 21 15698 22 15728 5 15958 21 16219 14 16479 4 16484 8 16738 15 16995 18 17255 19 17515 19 17775 19 18035 19 18295 19 18556 18 18817 16
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,69274 8 69533 9 69791 12 70050 13 70308 15 70565 18 70824 18 71083 19 71342 19 71601 20 71861 19 72121 18 72381 17 72641 13 72901 12 73161 11 73423 9 73684 7 73943 12 74202 15 74462 15 74720 18 74979 19 75238 20 75497 21 75757 20 76017 19 76277 16 76537 15 76798 11 77058 10 77319 8
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,5572 4 5829 13 6088 15 6347 19 6607 21 6867 21 7127 22 7387 22 7647 22 7908 21 8169 20 8431 18 8695 13 8959 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,35473 4 35732 6 35991 8 36251 8 36511 8 36771 8 37031 7 37291 5 37552 2 37812 2 38072 4 38331 5 38592 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,38344 7 38602 11 38859 15 39118 17 39377 18 39637 18 39896 19 40157 18 40417 18 40677 18 40938 17 41199 15 41460 13 41723 9 41984 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,53945 7 54203 10 54462 11 54721 13 54981 13 55240 14 55500 14 55759 15 56019 14 56279 15 56539 15 56799 15 57059 14 57319 14 57579 14 57840 13 58100 13 58361 12 58621 11 58882 10 59142 9 59402 8 59663 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,17026 23 17285 25 17545 25 17806 24 18066 24 18328 21 18590 16 18856 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,10789 7 11049 7 11308 9 11567 10 11827 10 12087 10 12347 10 12609 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,78392 8 78650 11 78909 13 79168 15 79427 16 79687 16 79948 16 80208 16 80469 15 80729 15 80990 14 81254 9 81515 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,35245 6 35499 13 35758 15 36016 17 36275 18 36535 18 36795 18 37055 18 37315 16 37575 15 37835 14 38095 10 38356 6 38617 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,3274 4 3523 18 3779 23 4038 24 4297 25 4557 25 4817 25 5077 24 5337 24 5598 21 5861 8
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,63325 2 63582 7 63841 8 64101 8 64360 9 64619 10 64879 10 65139 10 65399 10 65659 9 65919 8 66180 6 66442 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,36308 2 36566 6 36824 10 37083 12 37343 12 37603 12 37863 12 38123 12 38383 12 38643 13 38903 13 38928 8 39163 13 39185 13 39423 13 39443 16 39667 8 39683 37 39926 11 39942 38 40185 14 40201 39 40443 56 40702 56 40961 34 40998 11 41221 33 41260 6 41480 32 41740 27 42000 26 42261 23 42521 21 42782 19 43045 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,67492 3 67748 9 68006 12 68265 13 68522 16 68781 17 69041 17 69300 17 69560 17 69820 16 70080 15 70341 13 70602 10 70862 8 71124 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,48765 10 49024 13 49284 13 49544 13 49805 13 50065 13 50326 13 50587 11 50849 8 51111 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,85946 3 86206 4 86465 6 86726 4 86986 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,87257 4 87264 1 87516 11 87776 11 88036 12 88296 12 88556 13 88815 13 89075 13 89335 12 89595 10 89855 8 90116 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,956 11 1214 14 1465 23 1724 24 1983 25 2242 22 2265 3 2502 20 2525 2 2762 20 2786 1 3022 19 3047 2 3283 18 3308 1 3545 16 3807 15 4068 14 4333 10 4595 9 4856 7 5118 5 5378 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,42557 9 42816 10 43074 13 43332 16 43592 16 43851 17 44111 16 44371 15 44630 15 44890 14 45151 11 45411 9 45672 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,22807 2 23058 1 23066 5 23317 15 23576 16 23835 18 24094 19 24354 19 24612 21 24872 21 25131 22 25391 21 25651 21 25911 20 26172 17 26432 11 26693 8 26956 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,10834 13 11094 13 11353 15 11613 15 11873 16 12134 15 12394 15 12655 14 12920 9 13182 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,52442 6 52701 7 52957 12 53216 14 53475 15 53734 16 53994 17 54254 18 54514 18 54774 19 55035 18 55295 19 55556 2 55562 12 55822 13 56083 12 56342 14 56602 15 56862 16 57123 15 57383 16 57644 15 57904 15 58164 16 58425 14 58686 12 58947 10
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,18378 6 18637 9 18897 9 19156 11 19416 11 19676 11 19936 12 20197 11 20457 11 20718 9 20978 9 21240 5 21502 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,46203 5 46462 8 46719 12 46978 13 47238 14 47498 14 47757 15 48017 14 48276 15 48536 15 48796 15 48820 4 49056 15 49079 6 49316 16 49336 10 49577 30 49837 30 50098 29 50359 9 50369 18 50620 6 50631 16 50894 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,31386 5 31645 7 31904 9 32163 11 32422 12 32682 12 32942 12 33202 12 33462 12 33722 12 33982 11 34243 9 34504 7 34765 5 35026 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,457 16 717 17 977 17 1237 16 1497 15 1757 15 2016 12 2276 8 2535 9 2795 9 3055 2 3062 1
